theta,x,y,r
0.0,-11.882965669678622,-1.455243587174981e-15,11.882965669678622
0.005240354718248195,-11.901257086765813,-0.06236737962557122,11.90142050073582
0.01048070943649639,-11.917925819899093,-0.1249128913343471,11.91858041375058
0.015721064154744585,-11.932874094385332,-0.1876129357382281,11.93434886225926
0.02096141887299278,-11.94600737955962,-0.2504419454348737,11.948632284932286
0.026201773591240977,-11.957234704765103,-0.3133724733024437,11.961340396956468
0.03144212830948917,-11.966468965376231,-0.3763752899324191,11.972386472971218
0.03668248302773737,-11.97362721790562,-0.43941948984092055,11.981687620757867
0.04192283774598556,-11.978630963267673,-0.5024726060645088,11.989165044906182
0.047163192464233755,-11.981406417308177,-0.5655007327130515,11.99474429970946
0.052403547182481955,-11.981884767747767,-0.6284686550206883,11.99835553056874
0.05764390190073015,-11.980002416728585,-0.6913399864058783,11.999933703217964
0.06288425661897834,-11.975701208197485,-0.7540773120232641,11.999418820115038
0.06812461133722654,-11.968928639405467,-0.8166423382637155,11.996756123378738
0.07336496605547474,-11.959638055851592,-0.8789960476344936,11.991896283688027
0.07860532077372293,-11.9477888290505,-0.9410988584291159,11.984795574598698
0.08384567549197113,-11.933346516555266,-1.0029107885763253,11.975416031772111
0.08908603021021932,-11.916283003721706,-1.0643916230394326,11.963725596651877
0.09432638492846751,-11.896576626756515,-1.1255010841217858,11.949698244167035
0.09956673964671571,-11.874212276648887,-1.186199004020528,11.933314094083773
0.10480709436496391,-11.84918148364429,-1.246445498959955,11.914559505672724
0.11004744908321211,-11.82148248197858,-1.3062011442271604,11.89342715540423
0.1152878038014603,-11.79112025465162,-1.3654271494266126,11.869916097430806
0.1205281585197085,-11.7581065580808,-1.4240855332666922,11.84403180666289
0.12576851323795668,-11.722459926536768,-1.4821392971901703,11.815786204291943
0.1310088679562049,-11.684205656325878,-1.5395525971620294,11.785197665662889
0.13624922267445308,-11.64337576974615,-1.5962909129320544,11.752291010446482
0.14148957739270127,-11.600008958905715,-1.6523212140959767,11.717097475110652
0.14672993211094948,-11.554150509554598,-1.7076121222881113,11.679654667738514
0.15197028682919766,-11.50585220514225,-1.762134068849699,11.640006505289316
0.15721064154744585,-11.455172211373768,-1.8158594473311103,11.598203133446638
0.16245099626569406,-11.402174941597865,-1.8687627602023176,11.55430082924628
0.16769135098394225,-11.346930903418311,-1.9208207591645936,11.508361886723373
0.17293170570219044,-11.289516526978293,-1.9720125784772802,11.460454485865236
0.17817206042043865,-11.23001397542323,-2.022319860736489,11.410652545202238
0.18341241513868684,-11.168510938102202,-2.0717268745678146,11.359035558414062
0.18865276985693502,-11.105100407121027,-2.1202206237222545,11.305688415372892
0.19389312457518323,-11.0398804379108,-2.1677909470938426,11.250701208087769
0.19913347929343142,-10.97295389452473,-2.2144306092083608,11.194169022056276
0.2043738340116796,-10.904428180422354,-2.2601353807652855,11.136191713569598
0.20961418872992782,-10.834414955544784,-2.304904108849524,11.076873673556266
0.214854543448176,-10.76302984052606,-2.348738776465343,11.01632357858675
0.22009489816642422,-10.690392108924668,-2.39164455108213,10.954654129696639
0.2253352528846724,-10.61662436839581,-2.433629821920228,10.891981779720126
0.2305756076029206,-10.541852231758044,-2.474706225744613,10.828426449856932
0.2358159623211688,-10.466203978938596,-2.5148886609749685,10.764111236226174
0.241056317039417,-10.389810210808651,-2.5541952899619504,10.699162107187998
0.24629667175766518,-10.312803495944477,-2.5926475293219187,10.63370759224005
0.25153702647591336,-10.23531801137064,-2.6302700282648215,10.56787846331876
0.25677738119416155,-10.157489178359722,-2.6670906348932757,10.501807409357223
0.2620177359124098,-10.079453294376858,-2.703140350494154,10.435628704970014
0.267258090630658,-10.001347162268353,-2.7384532718874715,10.369477874151833
0.27249844534890616,-9.923307717801345,-2.7730665219408532,10.303491349891301
0.27773880006715435,-9.845471656665081,-2.8070201684009723,10.237806130612421
0.28297915478540253,-9.767975062045481,-2.8403571312363347,10.172559434365942
0.2882195095036507,-9.690953033881193,-2.873123078727985,10.107888351698909
0.29345986422189896,-9.614539320903642,-2.9053663125864873,10.043929498135412
0.29870021894014714,-9.538865956553439,-2.9371376424143976,9.980818667202694
0.30394057365839533,-9.464062899852514,-2.9684902498732506,9.918690484935869
0.3091809283766435,-9.390257682295212,-2.9994795429530554,9.857678066791292
0.3144212830948917,-9.317575061801374,-3.0301630007796696,9.797912677892008
0.31966163781313994,-9.246136684752157,-3.060600009431808,9.739523397520722
0.32490199253138813,-9.17606075710269,-3.0908516892739297,9.682636788764075
0.3301423472496363,-9.10746172553717,-3.1209807143444674,9.627376574198944
0.3353827019678845,-9.040449969599576,-3.1510511243700567,9.57386331849514
0.3406230566861327,-8.975131505698462,-3.1811281300058,9.522214118790615
0.34586341140438087,-8.911607703846817,-3.2112779119292436,9.47254230367469
0.3511037661226291,-8.84997501795753,-3.241567414440843,9.424957141591523
0.3563441208408773,-8.790324730472582,-3.272064134247113,9.379563559451164
0.3615844755591255,-8.732742712058856,-3.3028359051234015,9.336461872207769
0.36682483027737367,-8.67730919705646,-3.3339506791719464,9.295747524135523
0.37206518499562186,-8.624098575315971,-3.3654763054069123,9.257510842500931
0.37730553971387004,-8.573179201010117,-3.3974803064118615,9.22183680429712
0.3825458944321183,-8.524613218952444,-3.430029653826239,9.188804816670451
0.38778624915036647,-8.47845640890102,-3.463190543425958,9.158488511632788
0.39302660386861465,-8.434758048269721,-3.4970281705691253,9.130955555614367
0.39826695858686284,-8.393560793612412,-3.531606506781291,9.106267474372109
0.403507313305111,-8.354900581187492,-3.5669880782550676,9.084479493726697
0.4087476680233592,-8.318806546851423,-3.603233747036996,9.065640396559107
0.41398802274160745,-8.285300965470396,-3.640402495669708,9.049792396453242
0.41922837745985564,-8.254399209979372,-3.6785512160499803,9.036971028326409
0.4244687321781038,-8.226109730157603,-3.7177345032531974,9.027205056343458
0.429709086896352,-8.200434051129365,-3.7580044550618945,9.020516399363565
0.4349494416146002,-8.17736679153866,-3.7994104779207936,9.016920074121407
0.44018979633284844,-8.156895701286654,-3.841999100022749,9.016424156296347
0.4454301510510966,-8.139001718661389,-3.885813792209572,9.019029759574982
0.4506705057693448,-8.123659046630575,-3.9308947973489103,9.024731032763665
0.455910860487593,-8.110835248010488,-3.9772789688230015,9.033515174958811
0.4611512152058412,-8.100491359167256,-4.024999618737607,9.045362468733979
0.46639156992408937,-8.092582021851259,-4.074086376429674,9.060246331253918
0.4716319246423376,-8.08705563271125,-4.124565057820344,9.078133383177363
0.4768722793605858,-8.083854509982144,-4.1764575461260325,9.09898353516214
0.482112634078834,-8.08291507678972,-4.2297816844045375,9.122750091738709
0.48735298879708217,-8.084168060466268,-4.284551180375436,9.149379872271098
0.49259334351533035,-8.087538707224553,-4.340775523914792,9.1788133486782
0.49783369823357854,-8.092947011492347,-4.398459917583426,9.21098479954293
0.5030740529518267,-8.100307959167669,-4.4576052205056556,9.245822480192574
0.508314407670075,-8.109531784014575,-4.518207905872031,9.283248808290509
0.5135547623883231,-8.120524236381996,-4.580260032294853,9.323180564437495
0.5187951171065713,-8.133186863393293,-4.643749229199744,9.365529107240363
0.5240354718248196,-8.147417299722228,-4.708658696390066,9.410200602266821
0.5292758265430677,-8.163109568041763,-4.7749672178738685,9.457096264267648
0.534516181261316,-8.180154388206084,-4.842649189995456,9.506112612011858
0.5397565359795641,-8.198439494202885,-4.911674663865688,9.557141735046404
0.5449968906978123,-8.217849957893044,-4.982009402036934,9.610071571659969
0.5502372454160606,-8.238268518537735,-5.05361494932044,9.664786197300227
0.5554776001343087,-8.259575917099413,-5.126448717595809,9.72116612266596
0.5607179548525569,-8.28165123429249,-5.200464084414495,9.779088600669462
0.5659583095708051,-8.304372231352385,-5.275610505151949,9.838427941440958
0.5711986642890533,-8.327615692487498,-5.3518336384163465,9.899055834525269
0.5764390190073014,-8.351257767978087,-5.429075484375954,9.96084167740188
0.5816793737255497,-8.375174316888382,-5.507274535622177,10.023652909442706
0.5869197284437979,-8.399241248364289,-5.586365940141564,10.08735535040765
0.592160083162046,-8.423334860497778,-5.66628167592733,10.151813542566025
0.5974004378802943,-8.447332175751402,-5.746950736719732,10.216891095522572
0.6026407925985424,-8.471111271951633,-5.828299328325113,10.282451032819996
0.6078811473167907,-8.494551607878032,-5.91025107492519,10.348356139385503
0.6131215020350389,-8.517534342496694,-5.992727234752149,10.41446930888707
0.618361856753287,-8.539942646910653,-6.075646924470784,10.480653890065955
0.6236022114715353,-8.561662008127103,-6.158927351576758,10.546774031115264
0.6288425661897834,-8.582580523771048,-6.242484054090029,10.612695021180171
0.6340829209080316,-8.60258918690767,-6.326231146794816,10.678283628063905
0.6393232756262799,-8.62158216017045,-6.410081573252103,10.743408431234265
0.644563630344528,-8.639457038429814,-6.493947362787818,10.807940149239045
0.6498039850627763,-8.65611509927647,-6.577739891639659,10.871751960654262
0.6550443397810244,-8.671461540635585,-6.661370147427743,10.934719817707428
0.6602846944992726,-8.68540570487174,-6.744748996099454,10.9967227517385
0.6655250492175208,-8.697861288790229,-6.8277874504866825,11.057643169683992
0.670765403935769,-8.708746538987652,-6.910396939604314,11.117367140794716
0.6760057586540172,-8.717984432053663,-6.9924895778124,11.17578467282477
0.6812461133722654,-8.725502839175878,-7.073978432960812,11.232789976958575
0.6864864680905136,-8.731234674751649,-7.15477779263469,11.288281720774162
0.6917268228087617,-8.735118028662628,-7.2348034276210855,11.342163268573799
0.69696717752701,-8.737096281921668,-7.313972851722582,11.394342908448227
0.7022075322452582,-8.737118205455438,-7.392205577051758,11.444734065477274
0.7074478869635064,-8.735138041840866,-7.469423363951458,11.493255500508088
0.7126882416817546,-8.731115569868333,-7.545550464699726,11.539831493991906
0.7179285964000027,-8.725016151859494,-7.620513860175079,11.584392014401512
0.723168951118251,-8.716810763722858,-7.694243488677437,11.626872870794184
0.7284093058364991,-8.706476007784792,-7.766672466122289,11.667215849128457
0.7336496605547473,-8.693994108488225,-7.837737296850731,11.705368831987865
0.7388900152729956,-8.679352891105136,-7.90737807432565,11.741285901410507
0.7441303699912437,-8.662545743662005,-7.975538671014473,11.774927424569716
0.749370724709492,-8.643571562329761,-8.042166916791436,11.80626012209838
0.7546110794277401,-8.622434680580815,-8.107214765227377,11.835257118897061
0.7598514341459883,-8.599144782465746,-8.170638447172038,11.86189797731433
0.7650917888642366,-8.573716800410821,-8.232398611073222,11.886168712636005
0.7703321435824847,-8.546170797984454,-8.29246044951838,11.908061790868771
0.7755724983007329,-8.516531838126122,-8.350793811527257,11.927576108852035
0.7808128530189811,-8.484829837374699,-8.407373300169114,11.944716956780535
0.7860532077372293,-8.451099406674748,-8.462178355124353,11.95949596326841
0.7912935624554776,-8.415379679378734,-8.515193319858325,11.97193102313325
0.7965339171737257,-8.377714127100393,-8.566407493124041,11.982046208126107
0.8017742718919739,-8.338150364109344,-8.615815164560933,11.989871660880066
0.807014626610222,-8.296739940989585,-8.663415634207814,11.995443472396019
0.8122549813284703,-8.253538128314476,-8.709213215800286,11.998803543429286
0.8174953360467184,-8.20860369111801,-8.753217223775374,11.99999943018474
0.8227356907649667,-8.16199865496709,-8.795441943959263,11.999084174771111
0.8279760454832149,-8.11378806446115,-8.83590658796728,11.996116120906624
0.833216400201463,-8.0640397350047,-8.87463523139882,11.99115871540861
0.8384567549197113,-8.012823998714508,-8.911656735963096,11.984280296038289
0.8436971096379594,-7.960213445336378,-8.947004655724914,11.975553866309372
0.8489374643562076,-7.90628265905691,-8.980717127712143,11.965056857904447
0.8541778190744559,-7.851107952102829,-9.012836747178856,11.952870881376985
0.859418173792704,-7.79476709602505,-9.04341042786933,11.939081465848641
0.8646585285109523,-7.737339051565836,-9.072489247678432,11.923777788441315
0.8698988832292004,-7.6789036980059775,-9.100128280153294,11.907052394211409
0.8751392379474486,-7.619541562884366,-9.126386412329156,11.889000907379415
0.8803795926656969,-7.5593335529747465,-9.15132614943871,11.869721734671396
0.885619947383945,-7.49836068739425,-9.17501340707939,11.849315761610294
0.8908603021021932,-7.436703833704992,-9.197517291466172,11.827886042613944
0.8961006568204414,-7.374443447854042,-9.218909868438827,11.805537485773199
0.9013410115386896,-7.311659318778428,-9.239265921931798,11.782376533197777
0.9065813662569377,-7.248430318480341,-9.258662702652073,11.758510837829151
0.911821720975186,-7.184834158353893,-9.277179667745198,11.734048937629066
0.9170620756934342,-7.120947152518326,-9.294898212261975,11.709099928058933
0.9223024304116824,-7.0568439888837515,-9.311901393268279,11.683773133769607
0.9275427851299306,-6.992597508644458,-9.328273647467684,11.658177780422665
0.9327831398481787,-6.928278494861634,-9.344100503230992,11.632422667563446
0.938023494566427,-6.863955470762082,-9.359468287948602,11.606615843462738
0.9432638492846752,-6.799694508342225,-9.37446383164022,11.580864282837876
0.9485042040029233,-6.7355590478280165,-9.389174167772389,11.555273568355801
0.9537445587211716,-6.671609728500456,-9.403686232246987,11.529947576809422
0.9589849134394197,-6.607904231354604,-9.418086561533565,11.504988170845428
0.964225268157668,-6.54449713401639,-9.432460990924897,11.48049489710564
0.9694656228759161,-6.481439778296971,-9.446894353898614,11.45656469162601
0.9747059775941643,-6.418780150718694,-9.461470183567899,11.433291593316628
0.9799463323124126,-6.356562776300168,-9.476270417201384,11.410766466323416
0.9851866870306607,-6.294828625840683,-9.49137510478608,11.389076732047084
0.9904270417489089,-6.233615036896428,-9.50686212259808,11.368306111567867
0.9956673964671571,-6.172955648592619,-9.522806892733005,11.348534379195172
1.0009077511854052,-6.1128803503674,-9.539282109532836,11.329837127830263
1.0061481059036534,-6.053415244694612,-9.556357473826889,11.312285546796817
1.0113884606219017,-5.994582623784316,-9.57409943588309,11.295946212759414
1.01662881534015,-5.936400960211698,-9.592570947940949,11.280880894313311
1.0218691700583982,-5.878884911377314,-9.611831227170127,11.267146370790726
1.0271095247766462,-5.822045337654432,-9.631935529867985,11.254794265789
1.0323498794948944,-5.765889334032893,-9.652934937676457,11.243870895884971
1.0375902342131427,-5.710420275023434,-9.674876156562862,11.234417134957528
1.042830588931391,-5.6556378725419085,-9.697801329270863,11.22646829449663
1.0480709436496392,-5.6015382464496195,-9.721747861907254,11.22005402023253
1.0533112983678872,-5.548114007384207,-9.746748265287211,11.215198205373461
1.0585516530861354,-5.495354351474882,-9.772830011615605,11.211918920693664
1.0637920078043837,-5.4432451664972055,-9.80001540703482,11.210228361666637
1.069032362522632,-5.391769148985427,-9.828321480520584,11.210132812790995
1.0742727172408801,-5.3409059317852385,-9.857759889556663,11.21163262920842
1.0795130719591282,-5.290632221496534,-9.88833684296704,11.2147222356649
1.0847534266773764,-5.240921945224609,-9.920053041230592,11.219390142818156
1.0899937813956246,-5.191746406029317,-9.952903634548498,11.225618980845868
1.0952341361138729,-5.143074446434827,-9.986878198878724,11.233385550260886
1.1004744908321211,-5.0948726193385045,-10.02196073009522,11.242660889791878
1.1057148455503691,-5.0471053656352565,-10.058129656372108,11.253410361140142
1.1109552002686174,-4.999735197854398,-10.095357868835155,11.265593750376233
1.1161955549868656,-4.952722889089159,-10.133612770464694,11.279165385693783
1.1214359097051139,-4.906027666484623,-10.172856343175718,11.294074271192084
1.126676264423362,-4.859607408538307,-10.213045232942719,11.310264236314481
1.1319166191416101,-4.813418845458498,-10.25413085277859,11.327674100525703
1.1371569738598584,-4.767417761819277,-10.296059503319517,11.346237852768912
1.1423973285781066,-4.721559200747471,-10.338772510710644,11.365884845201855
1.1476376832963548,-4.675797668875935,-10.382206381431144,11.386540000671635
1.1528780380146029,-4.630087341299375,-10.426292973642125,11.40812403334921
1.158118392732851,-4.584382265773314,-10.470959684586733,11.43055368190787
1.1633587474510994,-4.538636565404134,-10.516129653519151,11.453741954594937
1.1685991021693476,-4.49280463908766,-10.561721979587904,11.477598385512444
1.1738394568875958,-4.446841358966285,-10.607651954049489,11.502029301391257
1.1790798116058439,-4.400702264189398,-10.653831306140528,11.526938098113552
1.184320166324092,-4.3543437502792495,-10.700168461891142,11.552225526211206
1.1895605210423403,-4.307723253424121,-10.746568815118463,11.57778998454228
1.1948008757605886,-4.260799429042702,-10.792935009798281,11.60352782132486
1.2000412304788368,-4.213532323987878,-10.839167232973702,11.629333641686504
1.2052815851970848,-4.165883541784577,-10.885163517323692,11.65510062086923
1.210521939915333,-4.117816400324754,-10.930820052480659,11.680720822213704
1.2157622946335813,-4.069296081473085,-10.976031504155538,11.7060855190327
1.2210026493518296,-4.020289772069055,-11.020691340100917,11.731085519472543
1.2262430040700778,-3.9707667958452246,-11.064692161917952,11.755611493452626
1.2314833587883258,-3.9206987358168286,-11.107926041690847,11.77955430076662
1.236723713506574,-3.870059546734946,-11.150284862414285,11.802805319425524
1.2419640682248223,-3.8188256572337522,-11.191660661163498,11.825256773321303
1.2472044229430705,-3.766976061341767,-11.23194597394476,11.846802058291335
1.2524447776613188,-3.714492399067635,-11.271034181155118,11.86733606566774
1.2576851323795668,-3.661359025812277,-11.308819852574773,11.886755502402089
1.262925487097815,-3.607563070401446,-11.345199090813452,11.904959206864957
1.2681658418160633,-3.5530944815754735,-11.380069872133419,11.921848459431146
1.2734061965343115,-3.497946062816074,-11.413332383576467,11.937327286975329
1.2786465512525598,-3.442113495433674,-11.444889355330469,11.951302760419187
1.2838869059708078,-3.3855953498821965,-11.474646387282299,11.963685284489669
1.289127260689056,-3.3283930853118857,-11.502512268719087,11.974388878869147
1.2943676154073043,-3.2705110374141424,-11.528399290157635,11.983331449941407
1.2996079701255525,-3.2119563946553424,-11.552223546303294,11.990435052362846
1.3048483248438005,-3.1527391630392967,-11.573905229164279,11.995626139716007
1.3100886795620488,-3.092872119579856,-11.593368910374851,11.998835803531964
1.315329034280297,-3.0323707547064824,-11.61054381181178,12.0
1.3205693889985453,-2.971253203865688,-11.625364063621968,11.999059763716287
1.3258097437167935,-2.9095401686206,-11.637768948815713,11.99596140785873
1.3310500984350415,-2.8472548275888223,-11.647703133619402,11.990656710212125
1.3362904531532898,-2.784422737595419,-11.65511688282304,11.983103084506325
1.341530807871538,-2.721071725453154,-11.659966259402745,11.97326373657037
1.3467711625897862,-2.65723177081558,-11.66221330774458,11.961107804846776
1.3520115173080345,-2.592934880580699,-11.661826219845416,11.94661048485327
1.3572518720262825,-2.5282149553528765,-11.658779483917156,11.929753137222812
1.3624922267445307,-2.4631076484990078,-11.653054014873668,11.910523378997986
1.367732581462779,-2.3976502183611417,-11.644637266234307,11.888915157901499
1.3729729361810272,-2.3318813742118056,-11.633523323034074,11.86492880935127
1.3782132908992755,-2.2658411165603183,-11.61971297538796,11.838571096035816
1.3834536456175235,-2.199570572437992,-11.603213772415804,11.80985522991349
1.3886940003357717,-2.1331118263075157,-11.584040056293793,11.778800876547328
1.39393435505402,-2.066507747256832,-11.562212976259271,11.745434141735705
1.3991747097722682,-1.9998018131503255,-11.537760482456896,11.709787540447664
1.4044150644905165,-1.9330379324203075,-11.510717299575827,11.671899948120272
1.4096554192087645,-1.8662602641893382,-11.48112488028961,11.631816534423898
1.4148957739270127,-1.799513037419028,-11.449031338572633,11.589588679649477
1.420136128645261,-1.7328403697835155,-11.414491363028729,11.545273873919532
1.4253764833635092,-1.6662860869657712,-11.377566110429346,11.498935599472068
1.4306168380817574,-1.5998935430723977,-11.338323079719673,11.450643196312972
1.4358571928000055,-1.5337054428574943,-11.296835966811551,11.400471711578332
1.4410975475182537,-1.467763666438581,-11.253184500541513,11.348501732992993
1.446337902236502,-1.402109097177577,-11.20745426023069,11.294819206855468
1.4515782569547502,-1.3367814533872646,-11.159736475340512,11.239515241021993
1.4568186116729982,-1.2718191245088732,-11.110127807773756,11.182685893403882
1.4620589663912464,-1.2072590123891473,-11.058730117424622,11.124431946532336
1.4672993211094947,-1.1431363782658626,-11.005650211633872,11.064858668783415
1.472539675827743,-1.0794846960489557,-10.950999579255116,11.004075562892579
1.4777800305459912,-1.0163355124607598,-10.894894110086877,10.942196102423617
1.4830203852642392,-0.9537183145729239,-10.837453800470655,10.879337456889903
1.4882607399824874,-0.8916604052498478,-10.778802445898949,10.81562020625759
1.4935010947007357,-0.8301867869788814,-10.719067321517917,10.751168045589633
1.498741449418984,-0.7693200545361306,-10.6583788514478,10.686107480617121
1.5039818041372321,-0.7090802969038249,-10.596870267879465,10.620567515049515
1.5092221588554802,-0.6494850088206934,-10.534677260938086,10.554679330458542
1.5144625135737284,-0.590549012310969,-10.471937620334357,10.488575959591248
1.5197028682919766,-0.5322843885005926,-10.408790869849987,10.422391953986086
1.524943223010225,-0.474700419990923,-10.345377895727472,10.35626304678218
1.5301835777284731,-0.4178035440211498,-10.281840570053774,10.290325811625225
1.5354239324467212,-0.36159731661056543,-10.21832137024432,10.224717318584986
